toknu	tok	oven		$x_{1}$ is an oven [enclosure that heats its contents] for baking/heating/drying $x_{2}$.	gismu
dejni	dej	owe		$x_{1}$ owes $x_{2}$ in debt/obligation to creditor $x_{3}$ in return for $x_{4}$ [service, loan]; $x_{1}$ is a debtor.	gismu
kijno	kij	oxygen		$x_{1}$ is a quantity of/contains/is made of oxygen (O); [metaphor: supporting life/combustion].	gismu
papri		page		$x_{1}$ is a [physical] page/leaf of book/document/bound mass of pages $x_{2}$.	gismu
cortu	cor cro	pain		$x_{1}$ hurts/feels pain/hurt at locus $x_{2}$.	gismu
cinta		paint		$x_{1}$ [material] is a paint of pigment/active substance $x_{2}$, in a base of $x_{3}$.	gismu
tansi	tas	pan		$x_{1}$ is a pan/basin/tub/sink, a shallow container for contents $x_{2}$, of material/properties $x_{3}$.	gismu
xalni		panic		$x_{1}$ (person) is panicked by crisis $x_{2}$ (event/state).	gismu
palku	pak	pants	trousers	$x_{1}$ are pants/trousers/slacks/leggings [legged garment] of material $x_{2}$.	gismu
pelji	ple	paper		$x_{1}$ is paper from source $x_{2}$.	gismu
panra		parallel		$x_{1}$ parallels $x_{2}$ differing only in property $x_{3}$ (ka; jo'u/fa'u term) by standard/geometry $x_{4}$.	gismu
rirni	rir	parent		$x_{1}$ is a parent of/raises/rears $x_{2}$; $x_{1}$ mentors/acts parental toward child/protege $x_{2}$.	gismu
panka		park		$x_{1}$ is a park/land reserve managed by community/polity/company $x_{2}$ for purpose $x_{3}$.	gismu
pagbu	pag pau	part		$x_{1}$ is a part/component/piece/portion/segment of $x_{2}$ [where $x_{2}$ is a whole/mass]; $x_{2}$ is partly $x_{1}$.	gismu
steci	tec te'i	particular	special	$x_{1}$ (ka) is specific/particular/specialized/[special]/a defining property of $x_{2}$ among $x_{3}$ (set).	gismu
pagre	gre	pass through		$x_{1}$ passes through/penetrates barrier/medium/portal $x_{2}$ to destination side $x_{3}$ from origin side $x_{4}$.	gismu
purci	pur pru	past		$x_{1}$ is in the past of/earlier than/before $x_{2}$ in time sequence; $x_{1}$ is former; $x_{2}$ is latter.	gismu
pesxu	pex	paste		$x_{1}$ is paste/pulp/dough/mash/mud/slurry [soft, smooth-textured, moist solid] of composition $x_{2}$.	gismu
morna	mon mo'a	pattern		$x_{1}$ is/reflects/represents a pattern of forms/events $x_{2}$ arranged according to structure $x_{3}$.	gismu
de'a		pausative		event contour for a temporary halt and ensuing pause in a process.	cmavo
pleji	lej le'i	pay		$x_{1}$ pays/compensates/remunerates/[rewards] payment $x_{2}$ to recipient/payee $x_{3}$ for goods/services $x_{4}$.	gismu
panpi	pap	peace		$x_{1}$ is at peace with $x_{2}$.	gismu
perli	per	pear		$x_{1}$ is a pear [fruit] of species/strain $x_{2}$.	gismu
zbepi	zbe	pedestal		$x_{1}$ is a pedestal/base/stand/pallet supporting $x_{2}$ (object/event), of materials/properties $x_{3}$.	gismu
skapi	kap	pelt		$x_{1}$ is a pelt/skin/hide/leather from $x_{2}$.	gismu
penbi	peb	pen		$x_{1}$ is a pen using ink $x_{2}$ applied by process $x_{3}$.	gismu
pinsi	pis	pencil		$x_{1}$ is a pencil/crayon/stylus applying lead/marking material $x_{2}$, frame/support [of material] $x_{3}$.	gismu
pinji		penis	clitoris	$x_{1}$ is a/the clitoris/penis [projecting reproductive organ; body-part] of $x_{2}$.	gismu
prane	pa'e	perfect	ideal	$x_{1}$ is perfect/ideal/archetypical/faultless/flawless/un-improvable in property/aspect $x_{2}$ (ka).	gismu
ba'o		perfect	retrospective	interval event contour: in the aftermath of ...; since ...; retrospective/perfect | |----.	cmavo
tigni	tig	perform		$x_{1}$ performs $x_{2}$ [performance] for/before audience $x_{3}$.	gismu
ckape	cap	peril		$x_{1}$ is perilous/dangerous/potentially harmful to $x_{2}$ under conditions $x_{3}$.	gismu
vitno	vi'o	permanent		$x_{1}$ is permanent/lasting/[eternal] in property $x_{2}$ (ka) by standard $x_{3}$ [time-span/expectant one].	gismu
prenu	pre	person	people	$x_{1}$ is a person/people (noun) [not necessarily human]; $x_{1}$ displays personality/a persona.	gismu
srana	ra'a	pertain	pertinent	$x_{1}$ pertains to/is germane/relevant to/concerns/is related/associated with/is about $x_{2}$.	gismu
ctile		petroleum	oil	$x_{1}$ is a quantity of petroleum/oil from source $x_{2}$.	gismu
tanru	tau	phrase compound	binary metaphor	$x_{1}$ is a binary metaphor formed with $x_{2}$ modifying $x_{3}$, giving meaning $x_{4}$ in usage/instance $x_{5}$.	gismu
pipno	pi'o	piano		$x_{1}$ is a piano/harpsichord/synthesizer/organ; a keyboard musical instrument.	gismu
pixra	pir xra	picture		$x_{1}$ is a picture/illustration representing/showing $x_{2}$, made by artist $x_{3}$ in medium $x_{4}$.	gismu
spisa	spi	piece		$x_{1}$ [object/substance] is a piece/portion/lump/chunk/particle of $x_{2}$ [substance].	gismu
xarju	xaj	pig		$x_{1}$ is a pig/hog/swine/[boar] [pork/ham/bacon-producer] of species/breed $x_{2}$.	gismu
pijne		pin		$x_{1}$ is a pin/peg (needle-shaped tool) for fastening to/piercing $x_{2}$, of material/properties $x_{3}$.	gismu
kecti	kec ke'i	pity		$x_{1}$ (person) pities/feels sorry for $x_{2}$ (person) about $x_{3}$ (abstraction).	gismu
platu	pla	plan	measure	$x_{1}$ (agent) plans/designs/plots plan/arrangement/plot/[schematic] $x_{2}$ for state/process $x_{3}$.	gismu
plita	pit	plane		$x_{1}$ is a plane [2-dimensional shape/form] defined by points $x_{2}$ (set); $x_{1}$ is flat/[smooth].	gismu
plini		planet		$x_{1}$ is a planet revolving around $x_{2}$ with planetary characteristics $x_{3}$, orbital parameters $x_{4}$.	gismu
spati	spa	plant		$x_{1}$ is a plant/herb/greenery of species/strain/cultivar $x_{2}$.	gismu
plasimi		plasm		$nは電漿	override
slasi	las	plastic		$x_{1}$ is a quantity of/is made of/contains plastic/polymer of type/component unit(s) $x_{2}$.	gismu
palta		plate		$x_{1}$ is a plate/dish/platter/saucer [flat/mildly concave food service bed] made of material $x_{2}$.	gismu
kelci	kel kei	play		$x_{1}$ [agent] plays with plaything/toy $x_{2}$.	gismu
pluka	puk pu'a	pleasant	please	$x_{1}$ (event/state) seems pleasant to/pleases $x_{2}$ under conditions $x_{3}$.	gismu
cinza		pliers	tongs	$x_{1}$ is a/are tong(s)/chopsticks/pincers/tweezers/pliers [tool/body-part] for $x_{2}$ to pinch $x_{3}$.	gismu
plixa	lix	plow		$x_{1}$ (agent) plows/furrows/tills [cuts into and turns up] $x_{2}$ with tool $x_{3}$ propelled by $x_{4}$.	gismu
plana		plump	fat	$x_{1}$ is plump/fat/obese [excessively thick/bulbous/swollen] by standard $x_{2}$.	gismu
daski		pocket		$x_{1}$ is a pocket/pouch of/in garment/item $x_{2}$.	gismu
pemci	pem	poem		$x_{1}$ is a poem/verse about plot/theme/subject/pattern $x_{2}$ by author $x_{3}$ for intended audience $x_{4}$.	gismu
mokca	moc	point		$x_{1}$ is a point/instant/moment [0-dimensional shape/form] in/on/at time/place $x_{2}$.	gismu
vindu	vid	poison		$x_{1}$ is poisonous/venomous/toxic/a toxin to $x_{2}$.	gismu
tunta	tun	poke		$x_{1}$ (object, usually pointed) pokes/jabs/stabs/prods $x_{2}$ (experiencer).	gismu
pulji		police		$x_{1}$ is a police officer/[enforcer/vigilante] enforcing law(s)/rule(s)/order $x_{2}$.	gismu
spali		polish		$x_{1}$ (agent) polishes object/surface $x_{2}$ with polish $x_{3}$, applied using tool $x_{4}$.	gismu
clite	lit	polite		$x_{1}$ is polite/courteous/civil in matter $x_{2}$ according to standard/custom $x_{3}$.	gismu
jecta	jec je'a	polity		$x_{1}$ is a polity/state governing territory/domain $x_{2}$; [government/territory relationship].	gismu
pindi	pid	poor		$x_{1}$ is poor/indigent/impoverished/lacking in goods/possessions/property $x_{2}$.	gismu
ponse	pos po'e	possess		$x_{1}$ possesses/owns/has $x_{2}$ under law/custom $x_{3}$; $x_{1}$ is owner/proprietor of $x_{2}$ under $x_{3}$.	gismu
cumki	cum cu'i	possible		$x_{1}$ (event/state/property) is possible under conditions $x_{2}$; $x_{1}$ may/might occur; $x_{1}$ is a maybe.	gismu
patxu	pax	pot		$x_{1}$ is a pot/kettle/urn/tub/sink, a deep container for contents $x_{2}$, of material/properties $x_{3}$.	gismu
patlu		potato		$x_{1}$ is a potato [an edible tuber] of variety/cultivar $x_{2}$.	gismu
bunda	bud	pound		$x_{1}$ is $x_{2}$ (def. 1) local weight unit(s) [non-metric], standard $x_{3}$, subunits [e.g. ounces] $x_{4}$.	gismu
purmo	pum pu'o	powder		$x_{1}$ is a powder of material $x_{2}$.	gismu
vlipa	vli	powerful		$x_{1}$ has the power to bring about $x_{2}$ under conditions $x_{3}$; $x_{1}$ is powerful in aspect $x_{2}$ under $x_{3}$.	gismu
bridi	bri	predicate		$x_{1}$ (du'u) is a predicate relationship with relation $x_{2}$ among arguments (sequence/set) $x_{3}$.	gismu
broda	rod	predicate var 1		1st assignable variable predicate (context determines place structure).	gismu
danre	da'e	pressure	press	$x_{1}$ (force) puts pressure on/presses/applies force to $x_{2}$.	gismu
fanta		prevent	block	$x_{1}$ prevents/keeps/stops/restrains/constrains event $x_{2}$ from occurring.	gismu
jgira	jgi	pride		$x_{1}$ (person) feels/has pride in/about $x_{2}$ (abstraction).	gismu
ralju	ral	principal		$x_{1}$ is principal/chief/leader/main/[staple], most significant among $x_{2}$ (set) in property $x_{3}$ (ka).	gismu
prina	pri	print		$x_{1}$ is a print/impression/image on/in surface $x_{2}$ of/made by/using tool/press/implement/object $x_{3}$.	gismu
pinfu	pif	prisoner		$x_{1}$ is a prisoner/captive of $x_{2}$, restrained/held/confined by means/force $x_{3}$.	gismu
sivni	siv	private		$x_{1}$ is private/personal/privy/[secret/confidential/confined] to $x_{2}$; $x_{1}$ is not-public/hidden.	gismu
lakne	la'e	probable	likely	$x_{1}$ (event/state/property) is probable/likely under conditions $x_{2}$.	gismu
nabmi	nam	problem		$x_{1}$ (event/state) is a problem to/encountered by $x_{2}$ in situation/task/inquiry $x_{3}$.	gismu
rorci	ror	procreate		$x_{1}$ engenders/procreates/begets $x_{2}$ with coparent $x_{3}$.	gismu
cupra	pra	produce		$x_{1}$ produces $x_{2}$ [product] by process $x_{3}$.	gismu
danti	dan	projectile		$x_{1}$ is a ballistic projectile [e.g. bullet/missile] for firing by [gun/propelling launcher] $x_{2}$.	gismu
nupre	nup nu'e	promise		$x_{1}$ (agent) promises/commits/assures/threatens $x_{2}$ (event/state) to $x_{3}$ [beneficiary/victim].	gismu
prosa	ros ro'a	prose		$x_{1}$ is prose about plot/theme/subject $x_{2}$ by author $x_{3}$ for intended audience $x_{4}$.	gismu
lanbi		protein		$x_{1}$ is a quantity of protein/albumin of type $x_{2}$ composed of amino acids (sequence/jo'u) $x_{3}$ .	gismu
pante	pat	protest		$x_{1}$ protests/objects to/complains about $x_{2}$ (event/state) to audience $x_{3}$ with action $x_{4}$.	gismu
sabji	sab	provide		$x_{1}$ [source] provides/supplies/furnishes $x_{2}$ [supply/commodity] to $x_{3}$ [recipient].	gismu
plibu	pib	pubic		$x_{1}$ is a/the pubic area/external genitalia [body-part] of $x_{2}$.	gismu
gubni	gub	public		$x_{1}$ is public/un-hidden/open/jointly available to/owned by all among community $x_{2}$ (mass).	gismu
lacpu	lap cpu	pull		$x_{1}$ pulls/tugs/draws/drags $x_{2}$ by handle/at locus $x_{3}$.	gismu
pulni		pulley		$x_{1}$ is a pulley [tool] for performing action/function $x_{2}$ rotating on axle $x_{3}$.	gismu
pambe		pump		$x_{1}$ is a pump/injector [tool/apparatus] pumping/inserting fluid $x_{2}$ to $x_{3}$ from $x_{4}$ by means $x_{5}$.	gismu
pandi	pad	punctuate		$x_{1}$ (agent) punctuates $x_{2}$ (expression) with symbol/word $x_{3}$ with syntactic/semantic effect $x_{4}$.	gismu
cpina		pungent		$x_{1}$ is pungent/piquant/peppery/spicy/irritating to sense $x_{2}$.	gismu
sfasa	sfa	punish		$x_{1}$ (agent) punishes $x_{2}$ for infraction $x_{3}$ (event/state/action) with punishment $x_{4}$ (event/state).	gismu
curve	cuv	pure		$x_{1}$ is pure/unadulterated/unmitigated/simple in property $x_{2}$ (ka).	gismu
zirpu	zir zi'u	purple		$x_{1}$ is purple/violet [color adjective].	gismu
catke	ca'e	push	shove	$x_{1}$ [agent] shoves/pushes $x_{2}$ at locus $x_{3}$.	gismu
punji	puj pu'i	put	place	$x_{1}$ (agent) puts/places/sets $x_{2}$ on/at surface/locus $x_{3}$.	gismu
kantu	ka'u	quantum		$x_{1}$ is a quantum/ray/elementary particle/smallest measurable increment of property/activity $x_{2}$.	gismu
preti	ret rei	question		$x_{1}$ (quoted text) is a question/query about subject $x_{2}$ by questioner $x_{3}$ to audience $x_{4}$.	gismu
smaji	sma	quiet		$x_{1}$ (source) is quiet/silent/[still] at observation point $x_{2}$ by standard $x_{3}$.	gismu
dilcu		quotient		$x_{1}$ is a quotient of '$x_{2}$/$x_{3}$' [dividend $x_{2}$ divided by divisor $x_{3}$], leaving remainder $x_{4}$.	gismu
ractu		rabbit	bunny	$x_{1}$ is a rabbit/hare/[doe] of species/breed $x_{2}$.	gismu
radno	ra'o	radian		$x_{1}$ is $x_{2}$ radian(s) [metric unit] in angular measure (default is 1) by standard $x_{3}$.	gismu
dirce	di'e	radiate		$x_{1}$ radiates/emits $x_{2}$ under conditions $x_{3}$.	gismu
cradi		radio		$x_{1}$ broadcasts/transmits [using radio waves] $x_{2}$ via station/frequency $x_{3}$ to [radio] receiver $x_{4}$.	gismu
garna	gar	rail	railing	$x_{1}$ is a rail/railing/bar [tool] supporting/restraining $x_{2}$, of material $x_{3}$.	gismu
carvi	cav	rain		$x_{1}$ rains/showers/[precipitates] to $x_{2}$ from $x_{3}$; $x_{1}$ is precipitation [not limited to 'rain'].	gismu
cunso	cun cu'o	random		$x_{1}$ is random/fortuitous/unpredictable under conditions $x_{2}$, with probability distribution $x_{3}$.	gismu
kuspe	kup ku'e	range	reach	$x_{1}$ ranges/extends/spans/persists/reaches across/over interval/gap/area/scope/extent/range $x_{2}$.	gismu
rirci		rare	special	$x_{1}$ [member] is rare/unusual/uncommon/atypical in property $x_{2}$ (ka) among members of $x_{3}$ (set).	gismu
ratcu		rat		$x_{1}$ is a rat of species/breed $x_{2}$.	gismu
parbi	pab	ratio	rate	$x_{1}$ (me'o, fraction) is a ratio/rate of $x_{2}$ (quantity) with respect to $x_{3}$ (quantity), [$x_{2}$:$x_{3}$].	gismu
frati	fra	react	treat	$x_{1}$ reacts/responds/answers with action $x_{2}$ to stimulus $x_{3}$ under conditions $x_{4}$; $x_{1}$ is responsive.	gismu
tcidu	tid	read		$x_{1}$ [agent] reads $x_{2}$ [text] from surface/document/reading material $x_{3}$; $x_{1}$ is a reader.	gismu
bredi	red bre	ready		$x_{1}$ is ready/prepared for $x_{2}$ (event).	gismu
didni		reason		$nは$aを判ずる (推論する, 理性に照らす)	override
krinu	rin ki'u	reason		$x_{1}$ (event/state) is a reason/justification/explanation for/causing/permitting $x_{2}$ (event/state).	gismu
vreta	vre	reclining		$x_{1}$ lies/rests/reclines/reposes on $x_{2}$; $x_{1}$ is reclining/recumbent/lying on $x_{2}$.	gismu
vreji	rej vei	record		$x_{1}$ is a record of $x_{2}$ (data/facts/du'u) about $x_{3}$ (object/event) preserved in medium $x_{4}$.	gismu
krefu	ref ke'u	recur		$x_{1}$ (event) is the $x_{3}$'rd recurrence/repetition of $x_{2}$ (abstract); $x_{2}$ happens again in [form] $x_{1}$.	gismu
xunre	xun xu'e	red		$x_{1}$ is red/crimson/ruddy [color adjective].	gismu
xagri		reed		$x_{1}$ is a oboe/clarinet/saxophone [reed musical instrument] with reed $x_{2}$.	gismu
manri	mar	reference		$x_{1}$ is a frame of reference/standard for observing/measuring/determining $x_{2}$, with/by rules $x_{3}$.	gismu
minra	mir	reflect		$x_{1}$ reflects/mirrors/echoes $x_{2}$ [object/radiation] to observer/point $x_{3}$ as $x_{4}$; $x_{2}$ bounces on $x_{1}$.	gismu
xenru	xer xe'u	regret		$x_{1}$ regrets/rues (abstraction) $x_{2}$; $x_{1}$ is regretful/rueful/sorry/[remorseful] about $x_{2}$.	gismu
dikni	dik	regular		$x_{1}$ is regular/cyclical/periodic in property (ka)/activity $x_{2}$ with period/interval $x_{3}$.	gismu
ckini	ki'i	related		$x_{1}$ is related to/associated with/akin to $x_{2}$ by relationship $x_{3}$.	gismu
surla	sur	relax	rest	$x_{1}$ relaxes/rests/is at ease in/by doing/being $x_{2}$ (activity).	gismu
lijda	jda	religion		$x_{1}$ is a religion of believers including $x_{2}$ sharing common beliefs/practices/tenets including $x_{3}$.	gismu
stali	sta	remain		$x_{1}$ remains/stays at/abides/lasts with $x_{2}$.	gismu
morji	moj mo'i	remember		$x_{1}$ remembers/recalls/recollects fact(s)/memory $x_{2}$ (du'u) about subject $x_{3}$.	gismu
cikre		repair		$x_{1}$ repairs/mends/fixes $x_{2}$ for use $x_{3}$.	gismu
rapli	rap	repeat		$x_{1}$ [action] repeats/is repeated for a total of $x_{2}$ (quantity) occurrences.	gismu
basti	bas	replace		$x_{1}$ replaces/substitutes for/instead of $x_{2}$ in circumstance $x_{3}$; $x_{1}$ is a replacement/substitute.	gismu
spuda	spu	reply		$x_{1}$ answers/replies to/responds to person/object/event/situation/stimulus $x_{2}$ with response $x_{3}$.	gismu
krati	ka'i	represent		$x_{1}$ represents/is an agent/proxy/stands-in for [absent] $x_{2}$ in matter(s)/function(s) $x_{3}$.	gismu
sinxa	sni	represent	sign	$x_{1}$ is a sign/symbol/signal representing/referring/signifying/meaning $x_{2}$ to observer $x_{3}$.	gismu
respa	res	reptile		$x_{1}$ is a reptile of species/breed $x_{2}$.	gismu
fuzme	fuz fu'e	responsible		$x_{1}$ is responsible/accountable for $x_{2}$ (action/resulting state) to judge/authority $x_{3}$.	gismu
gusta		restaurant		$x_{1}$ is a restaurant/cafe/diner serving type-of-food $x_{2}$ to audience $x_{3}$.	gismu
rinju	ri'u	restrain		$x_{1}$ is restrained/held [back]/constrained/kept by restraint $x_{2}$ against $x_{3}$ (event).	gismu
jalge	jag ja'e	result		$x_{1}$ (action/event/state) is a result/outcome/conclusion of antecedent $x_{2}$ (event/state/process).	gismu
xruti	xru	return	undo	$x_{1}$ (agent) returns $x_{2}$ to origin/earlier state $x_{3}$ from $x_{4}$; $x_{1}$ moves/gives $x_{2}$ back to $x_{3}$ from $x_{4}$.	gismu
venfu	vef	revenge		$x_{1}$ takes revenge on/retaliates against $x_{2}$ (person) for wrong $x_{3}$ (nu) with vengeance $x_{4}$ (nu).	gismu
fatne	fat fa'e	reverse		$x_{1}$ [sequence] is in reverse order from $x_{2}$ [sequence]; $x_{1}$ (object) is inverted from $x_{2}$ (object).	gismu
cnemu	nem ne'u	reward		$x_{1}$ (agent) rewards $x_{2}$ [recipient] for atypical $x_{3}$ (event/property) with reward/desserts $x_{4}$.	gismu
rimni	rim	rhyme		$x_{1}$ rhymes/alliterates with $x_{2}$ in language/phonetics $x_{3}$, matching sound correspondence $x_{4}$ (ka).	gismu
rilti	ril	rhythm	beat	$x_{1}$ (sequence/non-text quote) is a rhythm/beat of music/expressive form $x_{2}$.	gismu
dasri	sri	ribbon		$x_{1}$ is a ribbon/tape/strip/band/stripe of material $x_{2}$.	gismu
rismi	ris	rice		$x_{1}$ is a quantity of rice [a type of grain] of strain/cultivar $x_{2}$.	gismu
ricfu	rif cfu	rich		$x_{1}$ is rich/wealthy in goods/possessions/property/aspect $x_{2}$.	gismu
ckasu	cas	ridicule		$x_{1}$ ridicules/mocks/scoffs at $x_{2}$ about $x_{3}$ (property/event) by doing activity $x_{4}$ (event).	gismu
pritu		right		$x_{1}$ is to the right/right-hand side of $x_{2}$ which faces/in-frame-of-reference $x_{3}$.	gismu
djine	jin	ring		$x_{1}$ is a ring/annulus/torus/circle [shape/form] of material $x_{2}$, inside diam. $x_{3}$, outside diam. $x_{4}$.	gismu
ritli	ri'i	rite		$x_{1}$ is a rite/ceremony/ritual for purpose/goal $x_{2}$, by custom/in community $x_{3}$, with form/rules $x_{4}$.	gismu
rirxe	ri'e	river		$x_{1}$ is a river of land mass $x_{2}$, draining watershed $x_{3}$ into $x_{4}$/terminating at $x_{4}$.	gismu
dargu	dag	road		$x_{1}$ is a road/highway to $x_{2}$ from $x_{3}$ with route $x_{4}$ ($x_{2}$/$x_{3}$ may be unordered).	gismu
pastu	pas	robe	dress	$x_{1}$ is a robe/tunic/gown/cloak/dress/[coveralls] [a long/full body garment] of material $x_{2}$.	gismu
rokci	rok ro'i	rock		$x_{1}$ is a quantity of/is made of/contains rock/stone of type/composition $x_{2}$ from location $x_{3}$.	gismu
jakne		rocket		$x_{1}$ is a rocket [vehicle] propelled by jet expelling $x_{2}$ carrying payload $x_{3}$.	gismu
gunro	gur gu'o	roll		$x_{1}$ rolls/trundles on/against surface $x_{2}$ rotating on axis/axle $x_{3}$; $x_{1}$ is a roller.	gismu
drudi	rud dru	roof		$x_{1}$ is a roof/top/ceiling/lid of $x_{2}$.	gismu
kumfa	kum ku'a	room		$x_{1}$ is a room of/in structure $x_{2}$ surrounded by partitions/walls/ceiling/floor $x_{3}$ (mass/jo'u).	gismu
genja	gej	root		$x_{1}$ is a root [body-part] of plant/species $x_{2}$; [metaphor: immobile, supporting, nourishing].	gismu
gismu	gim gi'u	root word		$x_{1}$ is a (Lojban) root word expressing relation $x_{2}$ among argument roles $x_{3}$, with affix(es) $x_{4}$.	gismu
rozgu	roz zgu	rose		$x_{1}$ is a rose [flower - characterized by prickly stem/fragrance] of species/strain $x_{2}$.	gismu
fusra	fur	rotten		$x_{1}$ rots/decays/ferments with decay/fermentation agent $x_{2}$; $x_{1}$ is rotten/decayed/fermented.	gismu
rufsu	ruf	rough		$x_{1}$ is rough/coarse/uneven/[grainy/scabrous/rugged] in texture/regularity.	gismu
cukla	cuk	round		$x_{1}$ is round/circular [2-dimensional shape/form]; $x_{1}$ is a disk/circle/ring.	gismu
pluta	lut lu'a	route	way	$x_1$ is a route/path/way/course/track to $x_2$ from $x_3$ via/defined by points including $x_4$ (set).	gismu
ckabu		rubber		$x_{1}$ is a quantity of/contains/is made of rubber/latex from source $x_{2}$ of composition including $x_{3}$.	gismu
javni	jva	rule	term	$x_{1}$ is a rule prescribing/mandating/requiring $x_{2}$ (event/state) within system/community $x_{3}$.	gismu
bajra	baj	run		$x_{1}$ runs on surface $x_{2}$ using limbs $x_{3}$ with gait $x_{4}$.	gismu
nurma	num	rural		$x_{1}$ is a rural/rustic/pastoral area of $x_{2}$; $x_{1}$ is in the country.	gismu
mraji		rye		$x_{1}$ is a quantity of rye [grain] of species/strain $x_{2}$.	gismu
badri	dri	sad	depressed	$x_{1}$ is sad/depressed/dejected/[unhappy/feels sorrow/grief] about $x_{2}$ (abstraction).	gismu
falnu	fan	sail		$x_{1}$ is a sail for gathering propelling material $x_{2}$ on vehicle/motor $x_{3}$.	gismu
salta		salad		$x_{1}$ (mass) is a quantity of salad [food] with ingredients/components including $x_{2}$.	gismu
silna		salt		$x_{1}$ is a portion/quantity of salt from source $x_{2}$, of composition including $x_{3}$.	gismu
mintu	mit mi'u	same		$x_{1}$ is the same/identical thing as $x_{2}$ by standard $x_{3}$; ($x_{1}$ and $x_{2}$ interchangeable).	gismu
canre	can	sand		$x_{1}$ is a quantity of/contains/is made of sand/grit from source $x_{2}$ of composition including $x_{3}$.	gismu
snuji	nuj	sandwich		$x_{1}$ is a sandwich/layering [not restricted to food] of $x_{2}$ sandwiched between $x_{3}$.	gismu
racli		sane	sensible	$x_1$ (action/activity/behavior) is sane/rational by standard $x_2$.	gismu
mluni	lun	satellite	moon	$x_{1}$ is a satellite/moon orbiting $x_{2}$ with characteristics $x_{3}$, orbital parameters $x_{4}$.	gismu
mansa		satisfy		$x_{1}$ satisfies evaluator $x_{2}$ in property (ka)/state $x_{3}$.	gismu
sanso		sauce		$x_{1}$ is a sauce/topping/gravy/frosting for use with $x_{2}$, containing ingredient(s) including $x_{3}$.	gismu
ckilu	ci'u	scale		$x_{1}$ (si'o) is a scale of units for measuring/observing/determining $x_{2}$ (state).	gismu
jvinu	vin ji'u	scene	view	$x_{1}$ is the view/scene/panorama/sight/prospect of $x_{2}$ (object/location) from point-of-view $x_{3}$.	gismu
ckule	kul cu'e	school		$x_{1}$ is school/institute/academy at $x_{2}$ teaching subject(s) $x_{3}$ to audience/community $x_{4}$ operated by $x_{5}$.	gismu
saske	ske	science	lore	$x_{1}$ (mass of facts) is science of/about subject matter $x_{2}$ based on methodology $x_{3}$.	gismu
jensi		scissor		$nは鋏	override
guska	guk	scrape		$x_{1}$ blade/scraper/erosive scrapes/erodes/abrades $x_{2}$ from $x_{3}$.	gismu
sraku	rak	scratch		$x_{1}$ [abrasive/cutting/scratching object/implement] scratches/[carves]/erodes/cuts [into] $x_{2}$.	gismu
klupe	lup lu'e	screw		$x_{1}$ is a screw [fastener] for purpose $x_{2}$, threads [pitch, material] $x_{3}$, frame [size, material] $x_{4}$.	gismu
xamsi	xas	sea		$x_{1}$ is a sea/ocean/gulf/[atmosphere] of planet $x_{2}$, of fluid $x_{3}$; (adjective:) $x_{1}$ is marine.	gismu
citsi		season		$x_{1}$ is a season/is seasonal [cyclical interval], defined by interval/property $x_{2}$, of year(s) $x_{3}$.	gismu
tsapi		seasoning		$x_{1}$ is a seasoning/condiment/spice causing flavor/effect $x_{2}$ (event/property).	gismu
snidu	nid	second		$x_{1}$ is $x_{2}$ seconds in duration (default is 1 second) by standard $x_{3}$.	gismu
mipri	mip	secret		$x_{1}$ keeps $x_{2}$ secret/hidden from $x_{3}$ by method $x_{4}$; $x_{2}$ is a secret; $x_{1}$ hides/conceals $x_{2}$.	gismu
snura	nur nu'a	secure	safe	$x_{1}$ is secure/safe from threat $x_{2}$ (event).	gismu
viska	vis vi'a	see		$x_{1}$ sees/views/perceives visually $x_{2}$ under conditions $x_{3}$.	gismu
tsiju	tsi	seed		$x_{1}$(s) is/are (a) seed(s)/spore(s) [body-part] of organism $x_{2}$ for producing offspring $x_{3}$.	gismu
sisku	sis	seek		$x_{1}$ seeks/searches/looks for property $x_{2}$ among set $x_{3}$ (complete specification of set).	gismu
simlu	mlu	seem		$x_{1}$ seems/appears to have property(ies) $x_{2}$ to observer $x_{3}$ under conditions $x_{4}$.	gismu
sevzi	sez se'i	self		$x_{1}$ is a self/ego/id/identity-image of $x_{2}$.	gismu
vecnu	ven ve'u	sell		$x_{1}$ [seller] sells/vends $x_{2}$ [goods/service/commodity] to buyer $x_{3}$ for amount/cost/expense $x_{4}$.	gismu
benji	bej be'i	send	transfer	$x_{1}$ transfers/sends/transmits $x_{2}$ to receiver $x_{3}$ from transmitter/origin $x_{4}$ via means/medium $x_{5}$.	gismu
jufra	juf ju'a	sentence		$x_{1}$ (text) is a sentence/statement about $x_{2}$ [topic/subject/predicate/focus] in language $x_{3}$.	gismu
porsi	por poi	sequence		$x_{1}$ [ordered set] is sequenced/ordered/listed by comparison/rules $x_{2}$ on unordered set $x_{3}$.	gismu
junri	jur	serious		$x_{1}$ (person) is serious/earnest/has gravity about $x_{2}$ (event/state/activity).	gismu
selfu	sef se'u	serve		$x_{1}$ (agent) serves $x_{2}$ with service $x_{3}$ (activity); $x_{1}$ is a servant (noun) of $x_{2}$ performing $x_{3}$.	gismu
jursa	jus	severe		$x_{1}$ (event/action/state) is severe/harsh to $x_{2}$ [victim/experiencer].	gismu
fenso	fen fe'o	sew		$x_{1}$ sews/stitches/sutures materials $x_{2}$ (ind./set) together with tool(s) $x_{3}$, using filament $x_{4}$.	gismu
